areasAmountPer100k,sportsAmountPer100k,areasSquarePer100k,subwayDistance,pollutedPointsPercentage,result
5295,3.0,33.0,66696.60794314336,7848.025640846134,0.7676075363215062,0.0
5296,261.0,124.0,418896.20555084106,224.46074535696582,0.23746769110409494,1.0
5297,461.0,311.0,405861.16914028674,6687.480337461492,0.6455701966926987,0.0
5298,75.0,38.0,123361.13321681693,9107.231407204536,0.662644469228982,0.0
5299,311.0,231.0,353486.31853664864,312.31996209928616,0.060095252607512584,1.0
5300,2.0,389.0,1355212.591746389,2802.7863722657803,0.6642974788658894,0.0
5301,163.0,6.0,201214.53992012586,6374.3481270767425,0.7707975907048278,0.0
5302,513.0,425.0,981630.0380006128,4325.287225321882,0.4816160352177397,1.0
5303,1.0,486.0,30431.105462628115,7520.38776916724,0.2897587892514917,0.0
5304,106.0,11.0,68156.42858933279,8201.382258839718,0.7369547636142382,0.0
5305,209.0,427.0,878272.1805399344,2844.496187976903,0.15303495128880543,1.0
5306,64.0,135.0,1112625.1378553812,3276.038595906083,0.3851093291075933,0.0
5307,176.0,28.0,33.20266964714769,7652.342546432072,0.992947457487035,0.0
5308,491.0,77.0,1242141.9884496853,4100.916654754164,0.002798044403131117,1.0
5309,332.0,329.0,1308937.9689044897,1054.205818527378,0.8669489993196611,0.0
5310,180.0,0.0,83989.98169806068,9128.997647537672,0.7230365792952999,0.0
5311,323.0,278.0,638662.9603202023,1908.1030090128547,0.30925533817840806,1.0
5312,46.0,437.0,737111.5776534687,657.3625244662828,0.8499943122885116,0.0
5313,151.0,30.0,239390.2010300439,6576.6110920483425,0.9257605557850311,0.0
5314,477.0,393.0,1420422.734660218,1026.9122217764098,0.2043351951995014,1.0
5315,388.0,82.0,588068.9656360911,141.10725299429293,0.5579616102812519,0.0
5316,72.0,4.0,70569.29445422332,5355.010297353017,0.7192454574176691,0.0
5317,311.0,446.0,423074.26305105444,2056.8055509726587,0.45940856092674975,1.0
5318,62.0,80.0,152519.01112298705,2168.0871774144794,0.11351887007116013,0.0
5319,131.0,21.0,218190.30838689022,6799.614024741141,0.928378336109227,0.0
5320,498.0,129.0,1419415.5099002854,386.34070041759617,0.04993355147398466,1.0
5321,96.0,173.0,832275.9805220619,2662.471478919424,0.7142761486080493,0.0
5322,161.0,4.0,181127.13392784406,6875.523732327995,0.6567945432037848,0.0
5323,321.0,325.0,1208919.9768512878,1843.2916088748113,0.4544259535048013,1.0
5324,231.0,238.0,1467457.4104774103,670.2657383992197,0.7375600594322552,0.0
5325,64.0,24.0,76881.8057732878,5751.647222266589,0.7594603655411392,0.0
5326,282.0,83.0,1166930.1925160731,106.91133742766922,0.369079562848006,1.0
5327,338.0,166.0,258753.2706838644,4388.31618192346,0.22490303454583338,0.0
5328,155.0,18.0,211451.91646917255,8295.974355389606,0.7074809607507662,0.0
5329,308.0,68.0,431190.37070581556,714.3372485973864,0.29769350974184405,1.0
5330,10.0,241.0,962822.036425119,2319.098748455968,0.1385574674580975,0.0
5331,144.0,14.0,116196.18749965688,5801.74176878447,0.6283586889509927,0.0
5332,415.0,452.0,293017.79131297354,442.83944247966724,0.09831096839542768,1.0
5333,131.0,198.0,722935.6158727803,1000.5689000829597,0.22454077750186796,0.0
5334,165.0,38.0,48688.573065413686,9089.78332727405,0.6038183629323779,0.0
5335,319.0,136.0,1119271.0690833125,3523.262279699724,0.01833008351155325,1.0
5336,248.0,371.0,426835.8785752144,4114.538802854784,0.7960493782774559,0.0
5337,124.0,30.0,59818.648988600864,9688.641154297466,0.8226322903450065,0.0
5338,479.0,295.0,1193495.307572261,1616.7629590947708,0.36206056834721845,1.0
5339,37.0,277.0,1498259.5060729554,2482.0254322459555,0.19171339058012027,0.0
5340,95.0,39.0,120478.62319516663,9294.525892411726,0.7937765333903668,0.0
5341,278.0,488.0,1178246.1395361084,2975.1337700279432,0.17819861373797505,1.0
5342,23.0,358.0,346480.52561190765,2345.0465616673623,0.6254484253744833,0.0
5343,31.0,13.0,26602.660065858534,9545.829875793326,0.7164706305590282,0.0
5344,207.0,321.0,1031994.8995436948,1551.822744740423,0.3156656572101005,1.0
5345,333.0,227.0,1001450.429796051,592.6699954618186,0.009012758028983048,0.0
5346,68.0,43.0,102787.67412574538,8646.86167517737,0.9700917125533176,0.0
5347,330.0,182.0,618005.3007533728,1393.6164311426037,0.2946086544592415,1.0
5348,33.0,412.0,1005497.2199949013,4262.404406902103,0.7481956583937827,0.0
5349,21.0,0.0,243905.55414158874,8220.91573260906,0.6384597866689071,0.0
5350,515.0,86.0,859032.0095435943,3284.626085490487,0.27371251112637546,1.0
5351,450.0,158.0,94748.52245687037,6465.932562343057,0.9556493773293092,0.0
5352,39.0,44.0,125818.72831746312,8344.167437135746,0.9698373218881404,0.0
5353,276.0,332.0,733511.4803951499,2139.618567147531,0.5727313031006378,1.0
5354,254.0,204.0,1194010.7610537547,4720.018186111188,0.05891276332059514,0.0
5355,29.0,3.0,144154.15166286583,8281.049249825157,0.8881576218079785,0.0
5356,344.0,439.0,1414970.4693564966,4744.273287768901,0.38470054962723677,1.0
5357,273.0,90.0,1200594.5083467932,1887.260521878228,0.27758971356681017,0.0
5358,16.0,45.0,197300.18592745188,5269.004027442232,0.7832206080902357,0.0
5359,233.0,347.0,435192.3185583566,1708.3343688797725,0.596593952182511,1.0
5360,325.0,146.0,938114.0342152714,2920.7643601892073,0.20874250252730564,0.0
5361,39.0,21.0,270005.0928489665,8825.34961926972,0.7279502459074635,0.0
5362,373.0,344.0,699044.8265036319,1245.4772098979283,0.44346383357810093,1.0
5363,462.0,265.0,1038186.7974423276,573.9829656796882,0.13124604490108327,0.0
5364,86.0,43.0,194646.70998141213,6503.519576683082,0.8806984754181975,0.0
5365,495.0,435.0,305050.84832158993,2930.400895710738,0.29884236090025207,1.0
5366,456.0,263.0,887743.3921626959,7344.366931535231,0.8800817742419303,0.0
5367,133.0,12.0,7011.1776698217245,5523.30586624235,0.757925066550841,0.0
5368,435.0,120.0,536200.7263412011,157.067791981762,0.4599847533351059,1.0
5369,485.0,57.0,921705.6786354546,4973.284228027861,0.40717875628358324,0.0
5370,77.0,49.0,188302.57060764878,7369.956532020476,0.9555156337829561,0.0
5371,396.0,324.0,977289.8089870396,712.771416844305,0.5785688817306491,1.0
5372,100.0,328.0,984820.6442513135,1342.2700003055859,0.7192046934142504,0.0
5373,63.0,34.0,8706.626128579763,5960.797724893367,0.8545662535095052,0.0
5374,255.0,398.0,839160.8406273716,675.9961683004145,0.5543989391874945,1.0
5375,91.0,292.0,520835.2546355941,5561.512384610308,0.7133967008052432,0.0
5376,53.0,37.0,166506.33572648547,8152.146056173356,0.916974607224312,0.0
5377,493.0,97.0,735057.3338262981,370.319742543474,0.17043758781163582,1.0
5378,15.0,185.0,227918.6520832646,5004.288828684365,0.5755775993365941,0.0
5379,32.0,4.0,83959.11971452515,6469.775992874078,0.984239567848365,0.0
5380,526.0,318.0,1199876.9243915714,378.53340687125313,0.1849154900606054,1.0
5381,461.0,288.0,908707.3241027313,2584.92322104071,0.0283384482537955,0.0
5382,116.0,7.0,153281.00069504653,5176.387828201197,0.7494131932529393,0.0
5383,513.0,102.0,433180.91936125234,4267.478002933455,0.5284116988579131,1.0
5384,451.0,339.0,1038789.7275751578,4404.554670938209,0.2431148043149003,0.0
5385,49.0,29.0,266909.7894147041,7463.241870444011,0.8240701465587288,0.0
5386,352.0,452.0,1275266.9632520215,2073.832668821936,0.4168103066897965,1.0
5387,476.0,52.0,273257.7120755857,751.9191438983439,0.25835647816167084,0.0
5388,72.0,3.0,107537.98802423995,9972.35340303869,0.8692715797918521,0.0
5389,346.0,195.0,372756.9837728805,1596.796908011197,0.1661293759202029,1.0
5390,418.0,385.0,704932.5879461715,6114.715985663078,0.5093890569568287,0.0
5391,6.0,29.0,39297.81828350019,6460.327820916129,0.7260350783381733,0.0
5392,468.0,481.0,908820.701936792,4811.34049728242,0.1752593427776534,1.0
5393,170.0,339.0,796656.8098119757,7384.226262065907,0.02786963222083705,0.0
5394,70.0,21.0,237042.9046005714,7105.053956229718,0.9618728456773936,0.0
5395,387.0,90.0,1166024.7038828793,4628.904617966376,0.08459701472014103,1.0
5396,58.0,166.0,643542.1314418762,295.5566911697387,0.7346357029899646,0.0
5397,77.0,28.0,212121.3920030315,6419.44857462222,0.7097856654733278,0.0
5398,315.0,332.0,1428703.5691437188,3673.8622014340026,0.1467440194072703,1.0
5399,460.0,386.0,1090988.997866273,6341.893259849078,0.031103593331428425,0.0
5400,148.0,23.0,113571.86895775443,8870.993530504773,0.9874128681022268,0.0
5401,448.0,70.0,1360529.8304126288,569.4923939720159,0.488330595193087,1.0
5402,44.0,304.0,639681.2494349675,5248.81257132941,0.7883916522400982,0.0
5403,144.0,47.0,72026.16205162127,5027.616979196579,0.6176881807721435,0.0
5404,585.0,142.0,329405.8255807491,1220.4149199064518,0.32111904321984025,1.0
5405,145.0,318.0,1259048.4358139043,7762.022672726559,0.775933805022502,0.0
5406,129.0,34.0,244869.75922608838,9555.206871522927,0.6011525618952067,0.0
5407,517.0,166.0,523825.4760564438,397.446833444805,0.20428639230783346,1.0
5408,31.0,260.0,246730.71474543386,2044.7584470957531,0.1890504369723638,0.0
5409,104.0,30.0,184986.2532977361,8975.338668565935,0.8028766578597818,0.0
5410,588.0,269.0,961708.733926858,3116.2278559706,0.24766017133500687,1.0
5411,304.0,29.0,368523.98283545,7766.468341688648,0.6680108965735048,0.0
5412,96.0,2.0,96231.78961806752,7171.813160528773,0.8363728428930116,0.0
5413,445.0,403.0,1308365.058366704,2828.1811232785444,0.31034969253553885,1.0
5414,158.0,254.0,437474.49936031876,2665.6192311868567,0.21855141123870836,0.0
5415,57.0,49.0,68207.48013686997,5140.270778818969,0.9373659960817159,0.0
5416,473.0,366.0,1225575.1748157283,3805.1734232637564,0.10009463012558396,1.0
5417,391.0,60.0,1292698.8110560682,254.56535911685663,0.1817845103077944,0.0
5418,161.0,3.0,233130.57914921976,9977.73225162485,0.9817524556467558,0.0
5419,484.0,183.0,1011101.0944953767,151.2272693165262,0.44654417513562494,1.0
5420,105.0,99.0,608974.4063075954,2944.5660706394074,0.7582150756300474,0.0
5421,190.0,37.0,85651.04903435748,5690.598630614092,0.6963453697172459,0.0
5422,203.0,209.0,1460775.4177028402,3620.781203805897,0.28647420027869436,1.0
5423,283.0,439.0,1283440.6799321226,1633.9563690916946,0.5113044465322873,0.0
5424,86.0,8.0,105894.23143611624,6740.8233553747705,0.7656043140942025,0.0
5425,361.0,335.0,860681.3764422194,3084.329130344329,0.3977959176039722,1.0
5426,100.0,436.0,932368.0528900814,5723.116621331952,0.1385139882008828,0.0
5427,157.0,17.0,65605.94878787787,9298.323068776364,0.7674243267647546,0.0
5428,340.0,166.0,345870.4552590117,3397.8494371772667,0.5435721202699624,1.0
5429,270.0,5.0,920267.6469497116,2588.9524579354334,0.36887726880920446,0.0
5430,155.0,25.0,229949.7428053798,8998.443667882791,0.7070353200026227,0.0
5431,304.0,198.0,640673.9690043073,499.00490430640986,0.32918867338893004,1.0
5432,207.0,138.0,250003.14682360514,3799.6819944027916,0.5447148308653418,0.0
5433,163.0,23.0,153563.99523388068,6295.257276162368,0.8802653358675108,0.0
5434,570.0,161.0,623305.2142637422,2130.291782961608,0.5609726518485451,1.0
5435,292.0,118.0,1051409.5692643302,6919.341456544318,0.15971120251454884,0.0
5436,16.0,15.0,11302.00647831788,5100.612019437736,0.794421972603582,0.0
5437,208.0,324.0,482782.91986288526,4340.3976679515135,0.010878701397235546,1.0
5438,363.0,318.0,1322736.743615225,3162.4335208322486,0.052664181808387056,0.0
5439,13.0,45.0,182907.6184191218,6657.094213511709,0.9355037033024876,0.0
5440,300.0,333.0,1181849.0511128684,4759.152533318328,0.2594025113675901,1.0
5441,16.0,171.0,1462660.1084753256,4243.845086978927,0.9704642320217041,0.0
5442,85.0,43.0,114487.79554593969,8641.93165856587,0.7813710569111934,0.0
5443,266.0,410.0,686788.7665832206,2824.1545967472525,0.3917671196728846,1.0
5444,260.0,46.0,160933.54948738514,3519.150450773317,0.03610347508225875,0.0
5445,123.0,36.0,193110.19391736356,9687.122443708027,0.7438167346787733,0.0
5446,565.0,398.0,1049287.1715226853,902.3488334196921,0.30424084268935203,1.0
5447,109.0,335.0,1048978.844893282,4344.869933052244,0.9739848771275882,0.0
5448,95.0,46.0,159618.85156832368,6440.493370666136,0.7205475645327476,0.0
5449,540.0,270.0,1459794.8366747631,4086.4304472750932,0.021328143441638137,1.0
5450,428.0,101.0,165120.95351695982,4524.652469292492,0.37034928914220155,0.0
5451,155.0,47.0,173286.87932954638,7344.7030132579175,0.6315356125787405,0.0
5452,595.0,133.0,325717.80792439316,2105.292107886227,0.4991128172480419,1.0
5453,134.0,193.0,933643.5460648801,5092.64273162381,0.7599012642756944,0.0
5454,90.0,0.0,105357.77322838726,9274.664373979449,0.8751591870094113,0.0
5455,303.0,164.0,680417.8162839862,1321.1087150149203,0.394698427729086,1.0
5456,216.0,69.0,992345.0396049648,2829.1254220928117,0.8295515937928217,0.0
5457,87.0,37.0,191179.95318745778,9185.127730480639,0.8452611980883693,0.0
5458,272.0,90.0,1028210.246794166,4533.3330905500015,0.185961484861805,1.0
5459,199.0,27.0,1373943.775811182,794.6413039540037,0.6296844209557968,0.0
5460,169.0,21.0,260484.64633265577,5262.309160116451,0.8712638796980043,0.0
5461,440.0,347.0,385118.4150787027,1766.7138488087642,0.43718987513855007,1.0
5462,461.0,291.0,1149049.0947661023,690.361730058636,0.11545976337305053,0.0
5463,127.0,44.0,69649.66500072161,8446.064848922077,0.9981958967634083,0.0
5464,351.0,159.0,455896.8358619986,2485.0972326428455,0.44337310986269446,1.0
5465,361.0,241.0,9376.484650106986,8.397956516716043,0.27194514195469066,0.0
5466,108.0,27.0,40541.287713652426,8159.360861374711,0.8112917078196109,0.0
5467,523.0,132.0,622156.5542185385,2477.6431591302717,0.45197611035378377,1.0
5468,170.0,200.0,1362451.4262198564,7291.2099205967415,0.6711107949487859,0.0
5469,89.0,30.0,38652.9527177973,9272.192905976426,0.6707939436732161,0.0
5470,519.0,93.0,1213517.6757423854,4369.615872911404,0.5090090203361423,1.0
5471,223.0,169.0,1111357.7660445205,1499.5843555646716,0.02399341294876489,0.0
5472,58.0,22.0,269608.6357196144,5453.546070032713,0.7569381508364768,0.0
5473,463.0,335.0,1022703.6220398479,567.9141548236854,0.3905724885302623,1.0
5474,42.0,486.0,1456355.5921872878,2552.342409836988,0.9009893060645473,0.0
5475,77.0,30.0,195370.68813580734,6907.025706188306,0.9157710829900596,0.0
5476,508.0,207.0,312103.66933628084,4188.425126770455,0.01363079865377581,1.0
5477,331.0,216.0,942048.119860425,6458.847864898149,0.19943995268138925,0.0
5478,190.0,33.0,272611.72712470795,9065.79650899782,0.940338998164415,0.0
5479,312.0,350.0,663987.5711065957,4443.690359300038,0.49507857873246147,1.0
5480,107.0,82.0,138665.4378463703,7327.705962531921,0.8681322387879137,0.0
5481,42.0,35.0,218615.2107744552,5600.857629873152,0.909138663857208,0.0
5482,273.0,251.0,956086.3423059235,6.969059754063922,0.556950152223192,1.0
5483,92.0,153.0,955841.1628765498,3021.495488350678,0.47498451961878174,0.0
5484,74.0,2.0,105879.24314365906,9753.807536778204,0.9351397252739564,0.0
5485,316.0,429.0,588167.9918936167,839.9964181987563,0.5558742244860656,1.0
5486,167.0,361.0,1466335.2851086967,7459.839517437063,0.0945309672999014,0.0
5487,69.0,44.0,273570.3588505664,5864.404298801625,0.6657224032777763,0.0
5488,581.0,309.0,1150437.0142921344,522.0686659161544,0.11434389211738184,1.0
5489,300.0,47.0,559813.0853439316,3261.1343158859327,0.36652294296734433,0.0
5490,163.0,35.0,75231.78723068364,7082.875332497491,0.9534853955783764,0.0
5491,428.0,279.0,1133283.541327563,3423.505193197518,0.23525362769712568,1.0
5492,34.0,455.0,1344775.9291518065,4376.31396748592,0.34033433098595933,0.0
5493,156.0,48.0,76221.26785639873,8685.009875553631,0.637304013290597,0.0
5494,591.0,172.0,548786.1634693495,1272.53866435323,0.3456340871444896,1.0
5495,40.0,53.0,863086.4864703079,6528.579710875007,0.33847326926915966,0.0
5496,67.0,12.0,7940.672024357212,7545.454892123429,0.9299903058973282,0.0
5497,311.0,468.0,1169204.9471387826,4648.214199321776,0.2400291472673425,1.0
5498,334.0,496.0,1241825.2635879694,373.14563209481656,0.18191647389880827,0.0
5499,117.0,29.0,233887.08494124285,5955.587994701643,0.6385347959982762,0.0
5500,496.0,486.0,832623.6252323955,4471.621184184534,0.49674218411432763,1.0
5501,152.0,494.0,14592.637855972645,3413.929736538101,0.06323634958195345,0.0
5502,103.0,33.0,67993.01362592769,9952.695107862412,0.6791776267576379,0.0
5503,446.0,55.0,295083.4549232152,788.6725469710543,0.47666137249751694,1.0
5504,122.0,98.0,857266.936122162,6744.999189955362,0.5272908784769934,0.0
5505,85.0,11.0,86051.56383341568,8809.397715460973,0.8738710557885476,0.0
5506,420.0,120.0,967834.7589238144,4910.509747245182,0.04819557974607813,1.0
5507,487.0,14.0,1419948.0904943855,730.4666419287375,0.467977543501651,0.0
5508,38.0,14.0,26091.839247847078,7276.627097575549,0.7462542745437699,0.0
5509,237.0,275.0,981844.8277171715,3607.554797009019,0.35927454373192264,1.0
5510,28.0,372.0,118006.41178829163,5544.26171271784,0.8935655131082407,0.0
5511,28.0,48.0,115638.88495330396,5616.650597508922,0.7146629542424573,0.0
5512,422.0,65.0,641430.3036981373,3846.7178867373636,0.5083664660930083,1.0
5513,378.0,405.0,1103214.2121348118,5888.33165058083,0.3525504420455733,0.0
5514,183.0,32.0,121436.16688093737,8344.433338723771,0.786492390280973,0.0
5515,463.0,234.0,798413.7420000213,261.85607553739055,0.12544798413627115,1.0
5516,22.0,370.0,1288903.8272007913,3027.376667575724,0.22397611551265817,0.0
5517,166.0,24.0,194764.834020124,6795.325724816429,0.993943537261601,0.0
5518,355.0,164.0,860769.5034058706,2269.2995786065408,0.5703507053713128,1.0
5519,241.0,175.0,602466.57273413,2536.792416523222,0.7168527537117823,0.0
5520,55.0,41.0,269886.5390156191,9275.135640760149,0.755688164269696,0.0
5521,491.0,238.0,1453372.0171563085,288.66842930586336,0.2385158244754403,1.0
5522,52.0,123.0,65428.16784215688,4977.759143390384,0.16599426653983185,0.0
5523,76.0,32.0,156980.9520406454,8533.139232421352,0.6040618766065138,0.0
5524,236.0,460.0,1462368.887196208,2246.097998094824,0.2723511698122028,1.0
5525,212.0,222.0,517492.01229403197,4764.751892283354,0.14897639236460702,0.0
5526,40.0,3.0,66332.6929361567,9279.913437230643,0.6907065861136032,0.0
5527,292.0,347.0,791959.5848176787,1135.9423870830965,0.11641232417894953,1.0
5528,417.0,191.0,1048326.4395460816,4162.953975836988,0.5753404316802011,0.0
5529,92.0,19.0,257501.8936834438,5423.240001334426,0.7146149641867188,0.0
5530,559.0,374.0,919003.7003963217,2851.8038182610862,0.12147027017719016,1.0
5531,200.0,172.0,385168.16438812035,6926.0630801903335,0.26272142472331195,0.0
5532,191.0,19.0,183179.1769639617,8912.232101077196,0.8848448567882545,0.0
5533,525.0,310.0,748796.0677854589,2776.2981051111333,0.281467531585497,1.0
5534,427.0,461.0,60208.62145149175,5239.807092580757,0.6897831620458147,0.0
5535,164.0,22.0,98743.6117368273,9643.497463481417,0.6993334325067889,0.0
5536,415.0,295.0,882557.325660231,2553.650776145251,0.2480233251006542,1.0
5537,378.0,236.0,487335.9935821474,6192.010164489356,0.6579662353496329,0.0
5538,196.0,37.0,152434.205457857,8841.85069825045,0.9563631109392665,0.0
5539,261.0,375.0,809946.6728194195,1439.1731878735065,0.552553974134436,1.0
5540,412.0,417.0,1463975.0134522254,7691.878102856402,0.045149268930716135,0.0
5541,156.0,43.0,44968.55188146508,7653.290891432223,0.6651577894822285,0.0
5542,590.0,88.0,465565.7245117872,1124.1348355608277,0.18911124247775304,1.0
5543,350.0,175.0,933646.1390833518,2311.294612588939,0.7644300721083033,0.0
5544,170.0,25.0,230271.85611427415,9421.034779759571,0.9084259530179801,0.0
5545,397.0,437.0,954424.6645159727,908.6933574194528,0.4255167876045419,1.0
5546,495.0,308.0,721119.8625979457,3071.360799547165,0.31733986541454906,0.0
5547,142.0,29.0,101538.65844147933,6889.23030834249,0.6157110494232447,0.0
5548,510.0,350.0,352295.7054650893,3065.4076381569157,0.21462245212571196,1.0
5549,425.0,43.0,84358.17577441767,7796.475079280748,0.23052498075375438,0.0
5550,168.0,26.0,214910.4846547675,5296.098512986087,0.6612331956056033,0.0
5551,418.0,336.0,1440670.207099402,4290.957154984146,0.07249081544004103,1.0
5552,27.0,53.0,592207.8988990382,4395.834352355924,0.006025283747485455,0.0
5553,182.0,9.0,79321.55517776405,5019.355152205636,0.7628741531660232,0.0
5554,202.0,109.0,1320186.1638310878,1491.6011119011196,0.2248465733955576,1.0
5555,469.0,442.0,633388.249771774,3067.373203727697,0.31618684597464886,0.0
5556,10.0,45.0,219057.09221860618,9215.670531058797,0.6638136144456261,0.0
5557,524.0,162.0,1124890.8573715994,1876.587023906429,0.5590888578605449,1.0
5558,364.0,215.0,70141.25351441531,1742.6312615153856,0.10451325621337759,0.0
5559,162.0,1.0,48940.584059423265,6810.108009237059,0.891329435564095,0.0
5560,395.0,248.0,1308025.0284698128,37.95225251139789,0.5640432880364215,1.0
5561,49.0,202.0,886860.8471336623,4200.142838627134,0.7036008856577524,0.0
5562,41.0,14.0,165151.30718477655,6623.529373227475,0.6748798457787045,0.0
5563,388.0,379.0,742686.8099845184,2193.3921937393607,0.0050413921772048285,1.0
5564,226.0,82.0,1236243.9049194562,4672.977758432592,0.46558094401169703,0.0
5565,28.0,29.0,96606.99272177026,9049.305685800773,0.6793494704771724,0.0
5566,273.0,278.0,1499020.4176146826,589.61972614477,0.09630611783767064,1.0
5567,248.0,118.0,1433890.727370509,4401.124940309205,0.626986437917674,0.0
5568,40.0,30.0,177352.85723850108,6057.126213769029,0.7873806879379037,0.0
5569,502.0,314.0,491159.9572597244,260.8343740757263,0.5643032504852908,1.0
5570,116.0,95.0,400541.9467312991,5598.193156117381,0.2578696457840822,0.0
5571,179.0,45.0,226493.1011198362,9631.609759411422,0.8221223757795693,0.0
5572,387.0,371.0,1159906.509326454,1787.1272242651044,0.32118827613408396,1.0
5573,176.0,146.0,1259527.9128168405,5243.520756420835,0.3521149616530733,0.0
5574,61.0,32.0,143917.1654114621,7345.369787701877,0.7930431188003008,0.0
5575,564.0,122.0,719417.5400444947,376.1472413794298,0.5440443774855557,1.0
5576,91.0,100.0,1356406.9506952493,1541.6214782790414,0.17654387607145627,0.0
5577,84.0,20.0,265354.6999032005,5148.764987192381,0.6262202818224573,0.0
5578,523.0,182.0,650066.9846802101,2001.2172667967154,0.1158740111817234,1.0
5579,235.0,437.0,318757.6947011348,670.0872488079322,0.6438859730666263,0.0
5580,192.0,18.0,143413.50325934423,6128.609939180029,0.9289166995881087,0.0
5581,507.0,428.0,948748.343379031,3360.683210111178,0.22701303875942552,1.0
5582,114.0,374.0,1097445.7205649556,876.5412990515182,0.3725251117868439,0.0
5583,142.0,32.0,3102.3706193623025,7332.616027321132,0.9475009966014121,0.0
5584,493.0,322.0,944340.9643563034,2220.3433519596138,0.45991969738610183,1.0
5585,472.0,95.0,574850.9292357762,5988.2705051723315,0.17563573688748202,0.0
5586,0.0,43.0,261276.09719702989,6467.8095920059895,0.7947516461281336,0.0
5587,582.0,360.0,603145.1508421295,2953.5428527181816,0.4878087465412652,1.0
5588,450.0,359.0,805831.1367533602,2930.408633309012,0.5590177260188933,0.0
5589,83.0,15.0,244481.79820858396,8487.436125024486,0.6743758409702058,0.0
5590,352.0,99.0,670242.2833954708,890.2062435438629,0.5086834823698343,1.0
5591,54.0,419.0,1301552.7104622717,432.1761593528519,0.5299667551017644,0.0
5592,176.0,29.0,153031.01397509288,5996.434920796349,0.8106373548461903,0.0
5593,413.0,157.0,712188.1306082511,1853.3135109515076,0.5088205928348615,1.0
5594,337.0,499.0,1333527.928740427,6026.450250761206,0.6234567947581978,0.0
5595,67.0,38.0,133778.51614373428,7162.300269792043,0.7297673595428102,0.0
5596,231.0,347.0,757128.1849845349,480.2890662905124,0.4694102501214281,1.0
5597,12.0,99.0,814458.4306038027,3768.4724837552767,0.6364813133311055,0.0
5598,174.0,37.0,184213.9306427273,9308.99084148297,0.6265213420462163,0.0
5599,411.0,398.0,832050.8415462248,305.2477003593196,0.574794810691333,1.0
5600,453.0,339.0,814752.6588643957,5011.5241768935875,0.09585812144488659,0.0
5601,68.0,20.0,235655.71353341237,7765.127586489052,0.8929934277961749,0.0
5602,374.0,214.0,619733.3619039555,110.91921166689444,0.04848997164060829,1.0
5603,99.0,415.0,34150.59799940889,4488.910286257268,0.15525191483329925,0.0
5604,21.0,32.0,102905.78018963,9334.674163599886,0.9802151531547424,0.0
5605,253.0,310.0,1115138.290230692,1396.5015977661526,0.11195767556007405,1.0
5606,57.0,303.0,122261.50639559168,934.8821954712072,0.9564713096857966,0.0
5607,79.0,47.0,30499.637402123826,6104.530685822928,0.9603293115113538,0.0
5608,565.0,279.0,388873.1470807656,3431.458314754075,0.5545377623952683,1.0
5609,228.0,499.0,1112123.6304838008,4300.371992446071,0.6030714938595292,0.0
5610,140.0,27.0,168641.7543670168,6021.983082605874,0.939593583051596,0.0
5611,341.0,80.0,1015039.9469370929,1615.5331143188528,0.054405786496063646,1.0
5612,123.0,3.0,625656.7217489063,4456.830464773187,0.9234563848727181,0.0
5613,147.0,0.0,201527.01736705058,6769.17340714849,0.7801255948894864,0.0
5614,278.0,454.0,512579.8019076,3290.640436724235,0.1977436665478793,1.0
5615,10.0,81.0,1319696.6592930367,3163.1902412898735,0.005277257002116564,0.0
5616,101.0,19.0,91813.19633575068,5540.328742869092,0.726764872585685,0.0
5617,387.0,168.0,1004021.5332053248,345.99949447702284,0.02517190565735894,1.0
5618,446.0,168.0,124775.68131660354,5575.632546960953,0.09064955111031392,0.0
5619,100.0,45.0,171087.1012855612,7723.180416228503,0.8249208101101289,0.0
5620,350.0,214.0,527709.5918997144,2419.1153042920414,0.047228528502874643,1.0
5621,425.0,131.0,542577.4884987046,834.6729179175396,0.9670280080485972,0.0
5622,113.0,35.0,223072.52919735416,5712.492081337355,0.6907569134148369,0.0
5623,466.0,234.0,490260.83977339143,3895.005415563962,0.32953098575850603,1.0
5624,182.0,254.0,1199159.3481368446,6202.586716904145,0.4746960736013297,0.0
5625,193.0,4.0,163522.7063339018,8480.384233380864,0.8444166832712316,0.0
5626,255.0,451.0,502993.0701497748,1984.453162930412,0.0768880688108364,1.0
5627,150.0,276.0,535614.0127248671,1220.5225999198763,0.3273190728205926,0.0
5628,137.0,39.0,134864.14192042092,8303.89175999032,0.9989210909280481,0.0
5629,519.0,426.0,571709.3458898356,4335.848182558433,0.1276528395484976,1.0
5630,221.0,274.0,1017061.3885532847,6658.99051275165,0.4684198864365997,0.0
5631,143.0,19.0,117823.99571922657,5238.524172695104,0.825116868708736,0.0
5632,325.0,87.0,761766.5295662417,2153.321717002244,0.24908300524938976,1.0
5633,16.0,421.0,130471.1452491929,2610.8548223200937,0.9435041110752154,0.0
5634,131.0,43.0,145939.38282569626,6010.492733881408,0.978913480463676,0.0
5635,304.0,208.0,1195250.8403942604,513.2060690775603,0.18073314938600207,1.0
5636,262.0,417.0,1136720.1472123929,3333.9692862166803,0.6102602031496048,0.0
5637,139.0,14.0,77622.74281066527,6483.254234146023,0.6645482358640405,0.0
5638,337.0,421.0,546199.004144361,575.8559859866497,0.24363998369657,1.0
5639,478.0,442.0,156481.40868303418,1199.4975158552893,0.828416774144655,0.0
5640,92.0,25.0,185987.6654361217,6936.543412564848,0.8908455132254711,0.0
